60;Huawei;Mate 10 Lite Dual SIM Niebieski;85.800%;System operacyjny: Android, Przekątna ekranu: 5,9 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1479,00zł
61;Apple;iPhone 7 32GB Złoty;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2548,00zł
62;Samsung;Galaxy J5 2016 J510F Czarny;93.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;8,00zł
63;ASUS;Zenfone 3 ZE520KL 32GB Granatowy;94.200%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1159,99zł
64;Baofeng;UV-82;93.600%;;Radiotelefony i krótkofalówki;109,15zł
65;Apple;iPhone 8 Plus 64GB Złoty;98.200%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3873,49zł
66;Motorola;Moto G5S 3/32GB Dual Sim Szary;95.00%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;959,00zł
67;Apple;iPhone 6S Plus 16GB Złoty;95.400%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1994,00zł
68;LG;Q6 Dual SIM Platynowy;93.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;977,10zł
69;Samsung;Galaxy S8 Plus 64GB SM-G955 Orchid Grey;87.200%;System operacyjny: Android, Przekątna ekranu: 6,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2835,71zł
70;Sony;Xperia XZ Mineral Black/Czarny;94.00%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 23 Mpix,;Smartfony;1703,50zł
71;Xiaomi;Redmi 4A 16GB Złoty;94.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;455,00zł
72;Nokia;230 Dual SIM Szary;83.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak,;Klasyczne telefony komórkowe;258,99zł
73;Samsung;Galaxy A5 A510F 2016 Czarny;93.00%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;1399,00zł
74;Apple;iPhone 6s 32GB Złoty;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2106,70zł
75;Apple;iPhone 6s 32GB Srebrny;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2134,00zł
76;Samsung;Galaxy J3 2017 J330F Dual Sim Czarny;95.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;708,30zł
77;Huawei;P10 Plus Dual SIM Czarny;95.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;2895,00zł
78;Samsung;Galaxy A5 A520F 2017 Różowe Złoto;92.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1254,00zł
79;Apple;iPhone 7 128GB Onyks;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2895,00zł
80;Apple;iPhone 7 128GB Special Edition Czerwony;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2961,00zł
81;Apple;iPhone 6S 16GB Różowe Złoto;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1799,00zł
82;Motorola;Moto G5 Plus 3/32GB Dual Sim Szary;94.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;977,10zł
83;Huawei;P10 Lite Dual Sim Biały;94.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;968,00zł
84;Lenovo;K6 Dual SIM Szary;92.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;511,80zł
85;Huawei;P10 Lite Dual Sim Złoty;94.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;969,00zł
86;Sony;Xperia XA1 Dual Sim Czarny;85.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 23 Mpix,;Smartfony;997,00zł
87;Samsung;do Galaxy S5 2800mAh (EB-BG900BBE);91.800%;Do Telefonu: Samsung, Pojemność: 2800mAh,;Baterie do telefonów;38,00zł
88;Sony;Xperia XZ1 Dual Sim Czarny;94.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 19 Mpix,;Smartfony;2347,10zł
89;Apple;iPhone 8 64GB Złoty;74.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3303,50zł
90;Samsung;EVO PLUS microSDHC 32GB UHS-I U1 (MB-MC32GA/EU);99.400%;Rodzaj: microSDHC, Pojemność: 32GB, Szybkość odczytu: 95 MB/s,;Karty pamięci;51,98zł
91;Xiaomi;Redmi Note 4X 64GB Czarny;96.200%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;880,00zł
92;Apple;iPhone SE 128GB Gwiezdna Szarość;96.600%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1849,00zł
93;Blackberry;KeyOne Srebrny;95.00%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2344,00zł
94;Samsung;Galaxy A5 A520F 2017 Niebieski;92.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1315,70zł
95;Caterpillar;S60 Czarno-Srebrny;95.200%;System operacyjny: Android, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;2228,20zł
96;Apple;iPhone 7 32GB Srebrny;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2548,00zł
97;OnePlus;5 8/128GB Szary;100%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 20 Mpix,;Smartfony;99,00zł
98;Samsung;Galaxy S8 64GB SM-G950 Blue;93.600%;System operacyjny: Android, Przekątna ekranu: 5,8 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2559,00zł
99;Sony;XPERIA X Compact Czarny;85.600%;System operacyjny: Android, Przekątna ekranu: 4,6 cala, Wbudowany aparat cyfrowy: 23 Mpix,;Smartfony;1258,90zł
100;HTC;U11 Czarny;86.400%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2699,00zł
101;HUAWEI;P9 Lite Dual SIM Złoty;92.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;839,00zł
102;Huawei;P9 Lite 16GB Biały;92.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;797,00zł
103;Lenovo;P2 Dual SIM Złoty;93.200%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;1116,70zł
104;Lenovo;Phab Plus Srebrny;84.400%;System operacyjny: Android, Przekątna ekranu: 6,8 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;9,00zł
105;Apple;iPhone 7 Plus 128GB Czarny;95.00%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3489,70zł
106;Xiaomi;Mi Mix 4/128GB Czarny;100%;System operacyjny: Android, Przekątna ekranu: 6,4 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;2399,00zł
107;Samsung;Solid B2710 Czarny;85.00%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Nie,;Klasyczne telefony komórkowe;319,00zł
108;Sony;Xperia XZ Premium Dual Sim Głęboka Czerń;88.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 19 Mpix,;Smartfony;2729,99zł
109;Samsung;Wireless Charger Stand Czarny (EP-NG930BBEGWW);92.00%;Rodzaj: Ładowarki bezprzewodowe,;Ładowarki do telefonów;146,00zł
110;Samsung;Galaxy J7 2016 J710 Złoty;94.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;899,00zł
111;Nokia;8 Dual Sim Szary;84.400%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;2217,90zł
112;Nokia;6 Dual Sim Miedziany;89.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1145,00zł
113;Sony;Xperia XZ Premium Świetlisty Chrom;88.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 19 Mpix,;Smartfony;2499,00zł
114;Huawei;Y6 2017 Szary;93.00%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;547,00zł
115;Samsung;Vehicle Dock EE-V200S Czarny (EE-V200SABEGWW);94.200%;Przeznaczenie: Samsung,;Uchwyty samochodowe;58,00zł
116;TP-Link;Neffos X1 Lite 2/16GB Szary;92.400%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;492,50zł
117;LG;X Power 2 Czarno-niebieski;95.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;678,00zł
118;SanDisk;microSDXC 64GB Class 10 (SDSQUNC-064G-GN6MA);94.200%;Rodzaj: microSDXC, Pojemność: 64GB, Szybkość odczytu: 80 MB/s,;Karty pamięci;104,00zł
119;Samsung;Galaxy Note 8 SM-N950 Maple Gold;90.00%;System operacyjny: Android, Przekątna ekranu: 6,3 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;3771,40zł
120;Nokia;5 Dual Sim Czarny;90.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;799,00zł
121;HUAWEI;P9 32GB Mystic Srebrny;91.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1310,60zł
122;Huawei;Mate 9 PRO Dual SIM Złoty;97.200%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 20 Mpix,;Smartfony;2795,00zł
123;LG;G5 H850 Szary;90.400%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 16 Mpix,;Smartfony;1654,00zł
124;LG;G6 Biały;95.200%;System operacyjny: Android, Przekątna ekranu: 5,7 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;1762,90zł
125;Samsung;EVO PLUS MicroSDXC 128GB UHS-I U3 (MB-MC128GA/EU);98.600%;Rodzaj: microSDXC, Pojemność: 128GB, Szybkość odczytu: 100 MB/s,;Karty pamięci;224,49zł
126;Lenovo;C2 Czarny;83.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;398,00zł
127;Huawei;P9 Lite Mini Czarny;;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;648,00zł
128;Huawei;P8 Lite Dual Sim Biały;89.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;638,00zł
129;Apple;iPhone 6S 128GB Różowe Złoto;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2629,00zł
130;Huawei;P10 Dual Sim Niebieski;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2084,96zł
131;TP-Link;Neffos X1 Max 3/32GB Szary;97.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;699,00zł
132;Google;Pixel 32GB Srebrny;100%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 12,3 Mpix,;Smartfony;2498,00zł
133;Xiaomi;Redmi Note 4X 3/32GB Czarny;97.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;759,00zł
134;LENOVO;C2 Power Czarny;85.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix,;Smartfony;404,00zł
135;Overmax;Touch 2.5 Czarny;82.800%;Rodzaj: Smartwatche, Kolor: Czarne,;Smartwatche i Smartbandy;309,00zł
136;Samsung;Galaxy Xcover 3 G388F Srebrny;67.800%;System operacyjny: Android, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 5 Mpix,;Smartfony;599,00zł
137;Apple;iPhone 6S 128GB Gwiezdna Szarość;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2400,00zł
138;Samsung;Galaxy S4 i9505 16GB Czarny;91.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;799,00zł
139;Sony;Xperia XZ1 Compact Niebieski;90.00%;System operacyjny: Android, Przekątna ekranu: 4,6 cala, Wbudowany aparat cyfrowy: 19 Mpix,;Smartfony;2277,30zł
140;BlackBerry;Passport Czarny;96.00%;System operacyjny: BlackBerry, Przekątna ekranu: 4,5 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;994,00zł
141;Asus;ZenFone 3 Max ZC520TL 2/32GB Srebrny;89.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix,;Smartfony;599,00zł
142;Samsung;Galaxy S8 Plus 64GB SM-G955 Arctic Silver;87.200%;System operacyjny: Android, Przekątna ekranu: 6,2 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;2846,00zł
143;Xiaomi;Roidmi 3S Ładowarka Transmiter FM (ROIDMI3S);81.600%;Rodzaj: Ładowarki samochodowe,;Ładowarki do telefonów;73,88zł
144;Samsung;do Galaxy Note 4 3220mAh (EB-BN910BBE);82.800%;Do Telefonu: Samsung, Pojemność: 3220 mAh,;Baterie do telefonów;42,00zł
145;Samsung;Galaxy S7 SM-G930F 32GB Srebrny;91.200%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix,;Smartfony;1910,30zł
146;BAOFENG;UV-5R;93.800%;;Radiotelefony i krótkofalówki;124,99zł
147;SONY;Xperia X Czarny;94.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 23 Mpix,;Smartfony;1132,20zł
148;Nokia;216 Dual SIM Czarny;82.400%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 0,3 Mpix, Dual SIM: Tak,;Klasyczne telefony komórkowe;149,00zł
