11;Xiaomi;Redmi 4A 32GB Szary;94.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;454,00zł;45;/content/img/icons/pix-empty.png
12;Huawei;P10 Lite Dual Sim Czarny;94.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;968,00zł;38;/content/img/icons/pix-empty.png
13;Apple;iPhone 6 32GB Gwiezdna Szarość;92.600%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;1597,00zł;30;/content/img/icons/pix-empty.png
14;Samsung;Galaxy J5 2017 J530F Dual Sim 16GB Czarny;92.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;873,90zł;33;//image.ceneo.pl/data/man_promo_productpage_xs/783/man_promo_productpage.png?=0069b
15;Xiaomi;Mi Band 2 Czarny;94.00%;Rodzaj: Smartbandy, Kolor: Czarne;Smartwatche i Smartbandy;108,88zł;23;/content/img/icons/pix-empty.png
16;Xiaomi;Redmi 4X 3/32GB Złoty;97.00%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;579,00zł;39;/content/img/icons/pix-empty.png
17;Samsung;Galaxy S7 Edge SM-G935F 32GB Czarny;92.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2066,00zł;44;/content/img/icons/pix-empty.png
18;Samsung;Galaxy A5 A520F 2017 Czarny;92.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1318,50zł;45;/content/img/icons/pix-empty.png
19;Xiaomi;Redmi Note 4 4/64GB Czarny;95.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;822,10zł;13;/content/img/icons/pix-empty.png
20;Samsung;Galaxy Note 8 SM-N950 Midnight Black;90.00%;System operacyjny: Android, Przekątna ekranu: 6,3 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3772,00zł;39;/content/img/icons/pix-empty.png
21;Huawei;P10 Dual Sim Czarny;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1828,00zł;45;/content/img/icons/pix-empty.png
22;Xiaomi;Mi Max 2 64GB Czarny;96.200%;System operacyjny: Android, Przekątna ekranu: 6,44 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1048,00zł;32;/content/img/icons/pix-empty.png
23;Xiaomi;Mi 6 64GB Czarny;96.00%;System operacyjny: Android, Przekątna ekranu: 5,15 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1828,00zł;32;/content/img/icons/pix-empty.png
24;Apple;iPhone X 64GB Srebrny;86.600%;System operacyjny: Apple iOS, Przekątna ekranu: 5,8 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;4975,00zł;9;/content/img/icons/pix-empty.png
25;Samsung;Galaxy J7 2017 J730 Dual Sim 16GB Czarny;96.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1114,30zł;35;//image.ceneo.pl/data/man_promo_productpage_xs/783/man_promo_productpage.png?=0069b
26;Xiaomi;Redmi Note 4 4/64GB Szary;95.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;829,00zł;12;/content/img/icons/pix-empty.png
27;Apple;iPhone X 64GB Gwiezdna szarość;86.600%;System operacyjny: Apple iOS, Przekątna ekranu: 5,8 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;4975,00zł;9;/content/img/icons/pix-empty.png
28;Huawei;Mate 10 Lite Dual SIM Czarny;85.800%;System operacyjny: Android, Przekątna ekranu: 5,9 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1475,00zł;10;/content/img/icons/pix-empty.png
29;Samsung;Galaxy J3 2016 J320 Czarny;87.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;522,20zł;32;/content/img/icons/pix-empty.png
30;MANTA;TEL92413 Rocky Czarny;78.800%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak;Klasyczne telefony komórkowe;249,00zł;5;/content/img/icons/pix-empty.png
31;Apple;iPhone 6s 32GB Gwiezdna Szarość;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2127,00zł;31;//image.ceneo.pl/data/products/47223332/f-apple-iphone-6s-32gb-gwiezdna-szarosc.jpg
32;LG;G6 Srebrny;95.200%;System operacyjny: Android, Przekątna ekranu: 5,7 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1848,00zł;16;//image.ceneo.pl/data/products/50734759/f-lg-g6-srebrny.jpg
33;Xiaomi;Redmi 4A 32GB Złoty;94.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;465,00zł;51;//image.ceneo.pl/data/products/50809003/f-xiaomi-redmi-4a-32gb-zloty.jpg
34;Samsung;Galaxy S6 SM-G920F 32GB Czarny;91.400%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1485,99zł;9;//image.ceneo.pl/data/products/36505455/f-samsung-galaxy-s6-sm-g920f-32gb-czarny.jpg
35;Samsung;Gear S3 SM-R760 Frontier;93.00%;Rodzaj: Smartwatche, System operacyjny: Android, Kolor: Czarne;Smartwatche i Smartbandy;1354,70zł;32;/content/img/icons/pix-empty.png
36;HUAWEI;P9 32GB Titanium Szary;91.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1318,50zł;32;/content/img/icons/pix-empty.png
37;Huawei;P8 Lite Czarny;89.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;619,00zł;24;/content/img/icons/pix-empty.png
38;Apple;iPhone 8 64GB Gwiezdna szarość;74.400%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3365,00zł;35;/content/img/icons/pix-empty.png
39;Samsung;Galaxy J5 2017 J530F Dual Sim 16GB Złoty;92.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;873,90zł;32;//image.ceneo.pl/data/man_promo_productpage_xs/783/man_promo_productpage.png?=0069b
40;Samsung;Galaxy S7 Edge SM-G935F 32GB Niebieski;92.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2144,00zł;24;/content/img/icons/pix-empty.png
41;Samsung;Galaxy S7 SM-G930F 32GB Złoty;91.200%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1804,60zł;47;/content/img/icons/pix-empty.png
42;Xiaomi;Redmi Note 4X 3/32GB Szary;97.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;745,00zł;3;/content/img/icons/pix-empty.png
43;Samsung;Galaxy A3 A320F 2017 Czarny;93.600%;System operacyjny: Android, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;995,00zł;44;/content/img/icons/pix-empty.png
44;Samsung;Galaxy S8 64GB SM-G950 Orchid Grey;93.600%;System operacyjny: Android, Przekątna ekranu: 5,8 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2479,40zł;51;/content/img/icons/pix-empty.png
45;Apple;iPhone 8 Plus 64GB Gwiezdna szarość;98.200%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3666,00zł;30;/content/img/icons/pix-empty.png
46;HUAWEI;P9 Lite Dual Sim Czarny;92.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;796,00zł;41;/content/img/icons/pix-empty.png
47;LG;K10 Dual SIM (2017) Czarny;85.800%;System operacyjny: Android, Przekątna ekranu: 5,3 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;588,00zł;31;/content/img/icons/pix-empty.png
48;Apple;iPhone 7 128GB Czarny;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2905,00zł;26;/content/img/icons/pix-empty.png
49;Apple;iPhone SE 32GB Różowe Złoto;96.600%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1398,00zł;26;/content/img/icons/pix-empty.png
50;Apple;iPhone X 256GB Gwiezdna szarość;87.600%;System operacyjny: Apple iOS, Przekątna ekranu: 5,8 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;5699,00zł;9;/content/img/icons/pix-empty.png
51;Xiaomi;Redmi Note 4 3/32GB Szary;95.200%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;695,00zł;27;/content/img/icons/pix-empty.png
52;Lenovo;P2 Dual Sim Szary;93.200%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1249,00zł;18;/content/img/icons/pix-empty.png
53;Apple;iPhone 7 Plus 32GB Czarny;95.00%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3040,40zł;36;/content/img/icons/pix-empty.png
54;Apple;iPhone SE 32GB Srebrny;96.600%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1387,00zł;20;/content/img/icons/pix-empty.png
55;Samsung;EVO PLUS microSDXC 64GB UHS-I U3 (MB-MC64GA/EU);96.00%;Rodzaj: microSDXC, Pojemność: 64GB, Szybkość odczytu: 100 MB/s;Karty pamięci;98,98zł;47;/content/img/icons/pix-empty.png
56;Huawei;P10 Lite Dual Sim Niebieski;94.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;969,00zł;31;/content/img/icons/pix-empty.png
57;Sony;Xperia XZ1 Compact Czarny;90.00%;System operacyjny: Android, Przekątna ekranu: 4,6 cala, Wbudowany aparat cyfrowy: 19 Mpix;Smartfony;2207,90zł;4;/content/img/icons/pix-empty.png
58;Samsung;Galaxy S6 Edge SM-G925F 32GB Czarny;93.800%;System operacyjny: Android, Przekątna ekranu: 5,1 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1690,00zł;11;/content/img/icons/pix-empty.png
59;Xiaomi;Redmi Note 4 4/64GB Złoty;95.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;786,00zł;17;/content/img/icons/pix-empty.png
60;Asus;Zenfone 3 Max 32GB ZC553KL szary;96.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;799,00zł;14;/content/img/icons/pix-empty.png
61;Apple;iPhone 7 32GB Różowe Złoto;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2556,00zł;29;//image.ceneo.pl/data/products/47044615/f-apple-iphone-7-32gb-rozowe-zloto.jpg
62;Huawei;Honor 9 Dual Sim Niebieski;97.600%;System operacyjny: Android, Przekątna ekranu: 5,15 cala, Wbudowany aparat cyfrowy: 20 Mpix;Smartfony;1676,00zł;28;//image.ceneo.pl/data/products/53213538/f-huawei-honor-9-dual-sim-niebieski.jpg
63;Huawei;Mate 9 Dual Sim Szary;89.200%;System operacyjny: Android, Przekątna ekranu: 5,9 cala, Wbudowany aparat cyfrowy: 20 Mpix;Smartfony;2019,00zł;22;//image.ceneo.pl/data/products/48155321/f-huawei-mate-9-dual-sim-szary.jpg
64;Lenovo;K6 Note Dual SIM Szary;91.200%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;687,70zł;21;//image.ceneo.pl/data/products/49101454/f-lenovo-k6-note-dual-sim-szary.jpg
65;Xiaomi;Redmi Note 4 3/32GB Złoty;95.200%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;695,00zł;24;/content/img/icons/pix-empty.png
66;Nokia;6 Dual Sim Czarny;89.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1059,00zł;19;/content/img/icons/pix-empty.png
67;Samsung;Galaxy A5 A520F 2017 Złoty;92.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1300,40zł;45;/content/img/icons/pix-empty.png
68;Samsung;Galaxy J7 2016 J710 Czarny;94.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;699,00zł;22;/content/img/icons/pix-empty.png
69;Xiaomi;Mi A1 64GB Złoty;98.600%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;973,00zł;21;/content/img/icons/pix-empty.png
70;ADATA;P20000D 20000mAh 2xUSB (Ap20000D-Dgt-5V-Cbk);95.200%;Rodzaj baterii: Litowo-jonowa, Pojemność: 20000mAh;Powerbanki;87,98zł;17;/content/img/icons/pix-empty.png
71;Motorola;Moto Z Czarny;97.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1261,70zł;34;/content/img/icons/pix-empty.png
72;Huawei;Honor 8 Dual Sim 4/32GB Czarny;95.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1348,00zł;20;/content/img/icons/pix-empty.png
73;Apple;iPhone 6s 32GB Różowe Złoto;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2125,00zł;20;/content/img/icons/pix-empty.png
74;Lenovo;K6 Power Szary;95.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;522,20zł;22;/content/img/icons/pix-empty.png
75;Samsung;Galaxy J7 2017 J730 Dual Sim 16GB Złoty;96.00%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1114,30zł;29;//image.ceneo.pl/data/man_promo_productpage_xs/783/man_promo_productpage.png?=0069b
76;Huawei;Honor 8 Dual Sim 4/32GB Granatowy;95.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1398,00zł;18;/content/img/icons/pix-empty.png
77;Samsung;Galaxy J3 2016 J320 Złoty;87.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;527,00zł;36;/content/img/icons/pix-empty.png
78;Samsung;Galaxy A3 A320F 2017 Złoty;93.600%;System operacyjny: Android, Kolor: Żółte i złote, Przekątna ekranu: 4,7 cala;Smartfony;926,00zł;48;/content/img/icons/pix-empty.png
79;Huawei;Honor 9 Dual Sim Szary;97.600%;System operacyjny: Android, Przekątna ekranu: 5,15 cala, Wbudowany aparat cyfrowy: 20 Mpix;Smartfony;1676,00zł;32;/content/img/icons/pix-empty.png
80;Apple;iPhone SE 32GB Złoty;96.600%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1389,00zł;32;/content/img/icons/pix-empty.png
81;Apple;iPhone SE 16GB Gwiezdna szarość;96.600%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1286,00zł;9;/content/img/icons/pix-empty.png
82;Samsung;Galaxy Xcover 4 G390F Szary;81.400%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;877,00zł;32;//image.ceneo.pl/data/man_promo_productpage_xs/783/man_promo_productpage.png?=0069b
83;Apple;iPhone 6S 16GB Gwiezdna Szarość;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1799,00zł;6;/content/img/icons/pix-empty.png
84;Samsung;Galaxy S7 Edge SM-G935F 32GB Złoty;92.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2004,00zł;38;/content/img/icons/pix-empty.png
85;Huawei;Mate 10 Lite Dual SIM Niebieski;85.800%;System operacyjny: Android, Przekątna ekranu: 5,9 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1479,00zł;6;/content/img/icons/pix-empty.png
86;Xiaomi;20000mAh 2ge Biały (PLM05ZM);96.600%;Rodzaj baterii: Litowo-jonowa, Pojemność: 20000mAh;Powerbanki;134,95zł;6;/content/img/icons/pix-empty.png
87;Xiaomi;Huami AmazFit Pace A1612;76.200%;Rodzaj: Smartwatche, Kolor: Czarne;Smartwatche i Smartbandy;553,30zł;14;/content/img/icons/pix-empty.png
88;Samsung;Gear S3 SM-R770 Classic;84.00%;Rodzaj: Smartwatche, Kolor: Czarne;Smartwatche i Smartbandy;1279,00zł;32;/content/img/icons/pix-empty.png
89;HUAWEI;P9 LITE 2017 16GB CZARNY;88.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;869,00zł;9;/content/img/icons/pix-empty.png
90;APPLE;iPhone 6 Plus 16GB Srebrny;91.800%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;1835,60zł;6;/content/img/icons/pix-empty.png
91;APPLE;iPhone 6 Plus 16GB Srebrny;91.800%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 8 Mpix;Smartfony;1835,60zł;5;//image.ceneo.pl/data/products/32441926/f-apple-iphone-6-plus-16gb-srebrny.jpg
92;Apple;iPhone 7 32GB Złoty;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2548,00zł;38;//image.ceneo.pl/data/products/47044611/f-apple-iphone-7-32gb-zloty.jpg
93;Baofeng;UV-82;93.600%;;Radiotelefony i krótkofalówki;109,15zł;7;//image.ceneo.pl/data/products/28573373/f-baofeng-uv-82.jpg
94;Apple;iPhone 8 Plus 64GB Złoty;98.200%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;3873,49zł;23;//image.ceneo.pl/data/products/55424286/f-apple-iphone-8-plus-64gb-zloty.jpg
95;Huawei;P10 Lite Dual Sim Złoty;94.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;969,00zł;38;/content/img/icons/pix-empty.png
96;Motorola;Moto G5S 3/32GB Dual Sim Szary;95.00%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;959,00zł;20;/content/img/icons/pix-empty.png
97;ASUS;Zenfone 3 ZE520KL 32GB Granatowy;94.200%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1159,99zł;15;/content/img/icons/pix-empty.png
98;LG;Q6 Dual SIM Platynowy;93.800%;System operacyjny: Android, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;977,30zł;7;/content/img/icons/pix-empty.png
99;Samsung;Galaxy J5 2016 J510F Czarny;93.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;898,00zł;1;/content/img/icons/pix-empty.png
100;Sony;Xperia XZ Mineral Black/Czarny;94.00%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 23 Mpix;Smartfony;1703,80zł;20;/content/img/icons/pix-empty.png
101;Nokia;230 Dual SIM Szary;83.600%;Rodzaj klawiatury: Klasyczna, Wbudowany aparat cyfrowy: 2 Mpix, Dual SIM: Tak;Klasyczne telefony komórkowe;258,99zł;29;/content/img/icons/pix-empty.png
102;Apple;iPhone 6S Plus 16GB Złoty;95.400%;System operacyjny: Apple iOS, Przekątna ekranu: 5,5 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1994,00zł;3;/content/img/icons/pix-empty.png
103;Huawei;P10 Lite Dual Sim Biały;94.600%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;968,00zł;46;/content/img/icons/pix-empty.png
104;Samsung;Galaxy J3 2017 J330F Dual Sim Czarny;95.600%;System operacyjny: Android, Kolor: Czarne, Przekątna ekranu: 5 cali;Smartfony;708,40zł;36;//image.ceneo.pl/data/man_promo_productpage_xs/783/man_promo_productpage.png?=0069b
105;Samsung;Galaxy S8 Plus 64GB SM-G955 Orchid Grey;87.200%;System operacyjny: Android, Przekątna ekranu: 6,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2835,71zł;50;/content/img/icons/pix-empty.png
106;Apple;iPhone 7 128GB Onyks;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2895,00zł;31;/content/img/icons/pix-empty.png
107;Samsung;Galaxy A5 A520F 2017 Różowe Złoto;92.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 16 Mpix;Smartfony;1254,00zł;36;/content/img/icons/pix-empty.png
108;Apple;iPhone 7 128GB Special Edition Czerwony;93.800%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2961,00zł;21;/content/img/icons/pix-empty.png
109;Lenovo;K6 Dual SIM Szary;92.800%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;511,90zł;27;/content/img/icons/pix-empty.png
110;Xiaomi;Redmi 4A 16GB Złoty;94.200%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;455,00zł;13;/content/img/icons/pix-empty.png
111;Motorola;Moto G5 Plus 3/32GB Dual Sim Szary;94.800%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;977,30zł;33;/content/img/icons/pix-empty.png
112;Apple;iPhone 6s 32GB Złoty;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2107,10zł;17;/content/img/icons/pix-empty.png
113;Samsung;Galaxy A5 A510F 2016 Czarny;93.00%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 13 Mpix;Smartfony;1199,99zł;5;/content/img/icons/pix-empty.png
114;Apple;iPhone 6s 32GB Srebrny;94.200%;System operacyjny: Apple iOS, Przekątna ekranu: 4,7 cala, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;2134,00zł;23;/content/img/icons/pix-empty.png
115;Sony;Xperia XZ1 Dual Sim Czarny;94.400%;System operacyjny: Android, Przekątna ekranu: 5,2 cala, Wbudowany aparat cyfrowy: 19 Mpix;Smartfony;2347,50zł;22;/content/img/icons/pix-empty.png
116;Apple;iPhone SE 128GB Gwiezdna Szarość;96.600%;System operacyjny: Apple iOS, Przekątna ekranu: 4 cale, Wbudowany aparat cyfrowy: 12 Mpix;Smartfony;1849,00zł;17;/content/img/icons/pix-empty.png
117;Sony;Xperia XA1 Dual Sim Czarny;85.600%;System operacyjny: Android, Przekątna ekranu: 5 cali, Wbudowany aparat cyfrowy: 23 Mpix;Smartfony;998,00zł;19;/content/img/icons/pix-empty.png
